0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,

0.006847,0.006847,0.006846,0.006846,0.006846,0.006846,0.006846,0.006846,0.006846,0.006846,0.000000,

0.013693,0.013693,0.013692,0.013692,0.013692,0.013692,0.013692,0.013692,0.013692,0.013692,0.000000,

0.020539,0.020538,0.020538,0.020538,0.020538,0.020538,0.020538,0.020538,0.020538,0.020537,0.000000,

0.027384,0.027383,0.027383,0.027383,0.027383,0.027382,0.027382,0.027382,0.027382,0.027382,0.000000,

0.034229,0.034228,0.034228,0.034227,0.034227,0.034227,0.034227,0.034227,0.034227,0.034227,0.000000,

0.041073,0.041072,0.041072,0.041071,0.041071,0.041071,0.041071,0.041071,0.041071,0.041071,0.000000,

0.047917,0.047916,0.047916,0.047915,0.047915,0.047915,0.047914,0.047914,0.047914,0.047914,0.000000,

0.054761,0.054760,0.054759,0.054758,0.054758,0.054758,0.054757,0.054757,0.054757,0.054757,0.000000,

0.061603,0.061603,0.061602,0.061601,0.061601,0.061600,0.061600,0.061600,0.061600,0.061600,0.000000,

0.068445,0.068445,0.068444,0.068443,0.068443,0.068442,0.068442,0.068442,0.068442,0.068442,0.000000,

0.075287,0.075286,0.075286,0.075285,0.075284,0.075284,0.075284,0.075284,0.075284,0.075284,0.000000,

0.082128,0.082128,0.082127,0.082126,0.082126,0.082125,0.082125,0.082125,0.082125,0.082125,0.000000,

0.088969,0.088968,0.088968,0.088967,0.088967,0.088966,0.088966,0.088966,0.088966,0.088966,0.000000,

0.095809,0.095809,0.095808,0.095807,0.095807,0.095806,0.095806,0.095806,0.095806,0.095806,0.000000,

0.102649,0.102649,0.102648,0.102647,0.102647,0.102646,0.102646,0.102646,0.102646,0.102646,0.000000,

0.109489,0.109488,0.109487,0.109487,0.109486,0.109486,0.109485,0.109485,0.109485,0.109485,0.000000,

0.116328,0.116327,0.116326,0.116326,0.116325,0.116325,0.116324,0.116324,0.116324,0.116324,0.000000,

0.123166,0.123166,0.123165,0.123164,0.123163,0.123163,0.123163,0.123162,0.123162,0.123162,0.000000,

0.130004,0.130004,0.130003,0.130002,0.130001,0.130001,0.130001,0.130000,0.130000,0.130000,0.000000,

0.136842,0.136841,0.136840,0.136840,0.136839,0.136839,0.136838,0.136838,0.136838,0.136838,0.000000,

0.143679,0.143678,0.143678,0.143677,0.143676,0.143676,0.143675,0.143675,0.143675,0.143675,0.000000,

0.150516,0.150515,0.150514,0.150513,0.150513,0.150512,0.150512,0.150511,0.150511,0.150511,0.000000,

0.157352,0.157351,0.157350,0.157350,0.157349,0.157348,0.157348,0.157348,0.157347,0.157347,0.000000,

0.164188,0.164187,0.164186,0.164185,0.164184,0.164184,0.164184,0.164183,0.164183,0.164183,0.000000,

0.171024,0.171023,0.171021,0.171020,0.171020,0.171019,0.171019,0.171018,0.171018,0.171018,0.000000,

0.177859,0.177857,0.177856,0.177855,0.177854,0.177854,0.177853,0.177853,0.177853,0.177853,0.000000,

0.184693,0.184692,0.184691,0.184690,0.184689,0.184688,0.184688,0.184687,0.184687,0.184687,0.000000,

0.191527,0.191526,0.191525,0.191524,0.191523,0.191522,0.191521,0.191521,0.191521,0.191521,0.000000,

0.198361,0.198359,0.198358,0.198357,0.198356,0.198355,0.198355,0.198354,0.198354,0.198354,0.000000,

0.205194,0.205192,0.205191,0.205190,0.205189,0.205188,0.205188,0.205187,0.205187,0.205187,0.000000,

0.212026,0.212025,0.212024,0.212022,0.212021,0.212021,0.212020,0.212020,0.212019,0.212019,0.000000,

0.218859,0.218857,0.218856,0.218854,0.218853,0.218853,0.218852,0.218852,0.218851,0.218851,0.000000,

0.225690,0.225689,0.225687,0.225686,0.225685,0.225684,0.225683,0.225683,0.225683,0.225683,0.000000,

0.232522,0.232520,0.232519,0.232517,0.232516,0.232515,0.232515,0.232514,0.232514,0.232514,0.000000,

0.239353,0.239351,0.239349,0.239348,0.239347,0.239346,0.239345,0.239345,0.239344,0.239344,0.000000,

0.246183,0.246181,0.246180,0.246178,0.246177,0.246176,0.246175,0.246175,0.246174,0.246174,0.000000,

0.253013,0.253011,0.253009,0.253008,0.253007,0.253006,0.253005,0.253004,0.253004,0.253004,0.000000,

0.259842,0.259841,0.259839,0.259837,0.259836,0.259835,0.259834,0.259833,0.259833,0.259833,0.000000,

0.266671,0.266670,0.266668,0.266666,0.266665,0.266664,0.266663,0.266662,0.266662,0.266662,0.000000,

0.273500,0.273498,0.273496,0.273494,0.273493,0.273492,0.273491,0.273490,0.273490,0.273490,0.000000,

